provider_state,billing_class,negotiated_rate
CA,professional,815.7
CA,professional,1226.41
CA,professional,1995.03
CA,professional,910.42
CA,professional,3145.17
CA,professional,4142.24
CA,professional,6680.89
CA,professional,7837.66
CA,professional,204.05
CA,professional,603.35
CA,professional,850.61
CA,professional,1216.37
CA,professional,1335.54
CA,institutional,17131.0
CA,institutional,20393.21
CA,institutional,22987.85
CA,institutional,35869.16
CA,institutional,89827.67
CA,institutional,116154.98
CA,professional,910.42
CA,professional,3145.17
CA,professional,4142.24
CA,professional,6680.89
CA,professional,7837.66
CA,professional,204.05
CA,professional,603.35
CA,professional,850.61
CA,professional,1216.37
CA,professional,1335.54
NM,professional,204.05
NM,professional,603.35
NM,professional,850.61
NM,professional,1216.37
NM,professional,1335.54
CA,professional,204.05
CA,professional,603.35
CA,professional,850.61
CA,professional,1216.37
CA,professional,1335.54
TN,professional,226.88
TN,professional,308.27
TN,professional,641.75
TN,professional,974.33
TN,professional,1609.38
CA,professional,138.46
CA,professional,164.36
CA,professional,620.4
CA,professional,1176.2
CA,professional,1327.88
CA,professional,1470.25
CA,professional,204.05
CA,professional,603.35
CA,professional,850.61
CA,professional,1216.37
CA,professional,1335.54
CA,professional,338.7
CA,professional,1032.43
CA,professional,1433.65
CA,professional,2056.48
CA,professional,3285.68
CA,professional,204.05
CA,professional,603.35
CA,professional,850.61
CA,professional,1216.37
CA,professional,1335.54
CA,professional,204.05
CA,professional,603.35
CA,professional,850.61
CA,professional,1216.37
CA,professional,1335.54
CA,professional,204.05
CA,professional,603.35
CA,professional,850.61
CA,professional,1216.37
CA,professional,1335.54
CA,professional,204.05
CA,professional,603.35
CA,professional,850.61
CA,professional,1216.37
CA,professional,1335.54
CA,professional,204.05
CA,professional,603.35
CA,professional,850.61
CA,professional,1216.37
CA,professional,1335.54
CA,professional,204.05
CA,professional,603.35
CA,professional,850.61
CA,professional,1216.37
CA,professional,1335.54
CA,professional,169.5
CA,professional,517.18
CA,professional,204.05
CA,professional,603.35
CA,professional,850.61
CA,professional,1216.37
CA,professional,1335.54
TX,professional,169.5
TX,professional,517.18
CA,institutional,10169.0
CA,professional,261.45
CA,professional,796.47
CA,professional,1113.97
CA,professional,1653.18
CA,professional,2952.05
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
HI,professional,207.87
HI,professional,646.22
HI,professional,887.14
HI,professional,1339.89
HI,professional,1537.83
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
VA,professional,244.55
VA,professional,760.25
VA,professional,1043.69
VA,professional,1576.34
VA,professional,1809.21
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
HI,professional,244.55
HI,professional,760.25
HI,professional,1043.69
HI,professional,1576.34
HI,professional,1809.21
TX,professional,813.92
MO,professional,1107.52
TX,professional,1544.0
AZ,professional,934.37
IL,institutional,38890.67
MA,professional,1443.34
LA,professional,1208.46
LA,institutional,7380.24
AL,institutional,2416.0
CA,professional,1015.94
FL,professional,1681.91
IN,professional,43.59
FL,professional,1782.41
TX,professional,1044.31
OK,professional,858.62
FL,professional,2483.7
LA,professional,1047.57
FL,professional,363.74
PA,professional,1033.31
IN,professional,1074.22
NJ,institutional,2948.01
NJ,institutional,31828.09
TX,professional,1051.0
TX,professional,746.22
WY,professional,1124.99
NY,institutional,4623.58
TX,institutional,16881.98
TX,institutional,45516.11
NY,professional,1189.23
MI,professional,1938.0
WA,professional,1226.7
FL,professional,1059.44
FL,professional,1925.0
CT,professional,445.61
CT,professional,1363.84
CT,professional,2170.11
MD,professional,1575.02
TX,professional,1234.0
IL,professional,1712.68
TX,professional,1000.15
TX,professional,1315.16
TX,professional,274.81
WI,professional,2695.2
IN,institutional,6926.52
CA,professional,167.78
CA,professional,223.88
CA,professional,373.82
CA,professional,1417.26
CA,professional,1988.27
VT,institutional,35721.07
FL,professional,727.48
MA,professional,45.0
MI,professional,138.46
MI,professional,620.4
MI,professional,966.8
MI,professional,1176.2
MI,professional,1327.88
MI,professional,1470.25
CA,institutional,89.52
CA,institutional,89.52
CA,institutional,89.52
CA,institutional,951.0
CA,institutional,33288.0
CA,institutional,50163.0
CA,institutional,102278.0
CA,institutional,330.0
CA,institutional,330.0
CA,institutional,825.0
CA,institutional,1016.0
NC,professional,41.83
TX,professional,5764.34
FL,professional,335.49
FL,institutional,83276.49
VA,professional,986.16
LA,professional,1054.67
LA,professional,1392.0
NY,professional,820.29
OR,professional,815.71
NY,professional,957.16
IL,professional,1041.0
IL,institutional,9548.88
FL,professional,1362.19
FL,professional,1869.34
GA,professional,1422.2
GA,professional,5070.0
CT,professional,1280.78
CT,professional,1768.63
CA,institutional,26033.92
TN,institutional,6436.91
ND,professional,978.95
VA,institutional,9139.5
CA,institutional,13912.3
TX,professional,725.85
MO,professional,1309.85
FL,professional,897.53
MS,professional,1111.64
MO,institutional,6757.0
OH,professional,1898.0
CA,institutional,6484.0
CA,institutional,7108.0
CA,institutional,7384.0
CA,institutional,25183.0
CA,institutional,32341.0
CA,institutional,35556.0
WI,professional,6291.84
VA,institutional,241720.21
FL,institutional,50674.95
GA,professional,3001.5
LA,professional,215.94
TX,professional,723.69
TN,professional,995.0
NY,professional,534.78
NY,professional,1715.76
OR,professional,1620.65
IN,professional,1039.99
TX,institutional,20536.69
IN,professional,1202.66
NC,institutional,15800.12
FL,professional,2525.25
FL,professional,1001.99
KY,institutional,24089.39
NY,professional,2276.39
TX,professional,349.13
TX,professional,1065.25
TX,professional,1489.79
TX,professional,3419.75
TX,professional,723.69
OH,professional,873.86
KY,professional,1127.0
WA,professional,1477.17
IN,institutional,49279.5
KS,institutional,4060.0
PA,institutional,16142.28
NC,professional,844.22
IN,professional,1069.67
AZ,professional,625.11
WV,professional,633.55
NY,professional,1007.53
FL,professional,1038.45
AR,professional,1025.62
IN,professional,891.3
PA,professional,823.07
MO,institutional,7356.75
NY,professional,962.51
CO,institutional,57456.88
TN,professional,643.62
TN,professional,887.93
MI,professional,138.46
MI,professional,164.36
MI,professional,620.4
MI,professional,829.93
MI,professional,1470.25
IL,professional,2975.0
IN,professional,290.59
KY,professional,827.63
CA,professional,872.21
TN,professional,1359.46
CA,professional,1042.89
TX,professional,722.88
MO,professional,1227.11
KY,professional,237.29
KY,professional,954.96
TX,professional,1437.75
AZ,professional,934.37
IL,institutional,57686.95
TX,professional,274.81
TX,professional,838.51
TX,professional,1172.68
TX,professional,725.85
IL,professional,2229.65
TN,professional,569.46
CA,professional,650.31
FL,professional,2533.43
AL,professional,616.82
FL,professional,1145.6
TX,institutional,6874.77
NC,professional,829.0
WV,professional,633.55
WV,institutional,2198.23
MA,professional,1642.5
TN,institutional,92006.59
KY,professional,928.2
UT,professional,2418.7
TX,professional,235.15
UT,professional,43.38
NC,professional,1100.75
KY,professional,1026.35
VA,institutional,24438.2
CA,institutional,24354.16
PA,professional,2340.1
KS,professional,43.21
AZ,professional,625.11
NC,institutional,8490.4
MD,professional,227.92
MD,professional,714.65
TX,institutional,17350.13
TX,institutional,22484.74
KY,institutional,3182.85
TX,professional,865.92
FL,professional,750.0
WA,professional,1371.19
NM,professional,345.95
NM,professional,1065.9
NM,professional,1466.84
NM,professional,1952.49
NM,professional,1984.37
SC,professional,1480.44
MI,professional,353.3
NY,professional,2731.67
TN,professional,873.05
KS,professional,576.78
OK,institutional,3838.08
MS,professional,1376.0
IL,professional,640.7
GA,professional,889.0
MO,professional,2670.0
AR,professional,563.69
DE,institutional,5696.52
MD,professional,857.58
MA,institutional,9095.86
SD,professional,2979.8
IL,professional,1313.69
IL,professional,1806.08
KY,professional,1146.21
TX,professional,742.74
TX,professional,1039.9
NJ,professional,711.84
SD,professional,2205.6
MO,professional,1401.06
AZ,institutional,7240.67
CA,professional,2370.65
LA,institutional,17583.75
LA,institutional,19920.34
MD,professional,708.01
CA,institutional,374.0
CA,institutional,374.0
CA,institutional,1151.0
CA,institutional,4000.0
NH,professional,1946.04
CO,institutional,54878.76
MN,professional,2547.0
KS,professional,1103.35
IN,professional,950.82
TX,professional,721.68
CA,professional,897.29
KS,professional,980.75
MS,professional,1640.8
PA,professional,690.0
KY,institutional,22777.04
OR,institutional,21400.82
AL,professional,851.01
FL,professional,741.6
MS,professional,579.71
RI,professional,298.38
RI,professional,1101.71
RI,professional,1465.86
RI,professional,1483.02
RI,professional,2039.67
NC,professional,527.2
CT,professional,1415.74
AL,professional,618.25
NC,professional,397.8
OH,professional,345.73
OH,professional,1075.52
NY,professional,9000.0
MN,professional,1448.0
IA,professional,1477.25
MI,professional,138.46
MI,professional,620.4
MI,professional,966.8
MI,professional,1176.2
MI,professional,1327.88
UT,institutional,5893.37
FL,professional,1925.0
IN,professional,749.99
IN,professional,1143.91
NM,professional,1780.75
WV,institutional,9469.69
NY,professional,169.92
NY,professional,839.61
IN,professional,2938.5
TX,professional,813.92
CO,professional,974.88
PA,professional,837.0
CO,professional,1258.27
AZ,institutional,13061.81
PA,professional,873.72
TX,institutional,11815.54
TX,professional,292.8
TX,professional,340.8
TX,professional,340.8
TX,professional,2009.52
ID,professional,1285.44
TX,professional,652.76
FL,professional,925.19
WA,professional,1406.11
IN,professional,992.34
MO,professional,1401.06
FL,professional,492.64
GA,professional,889.0
GA,professional,1980.0
TX,professional,251.69
WI,institutional,4556.64
GA,professional,1422.2
LA,professional,309.18
FL,institutional,31253.6
PA,professional,986.7
TX,professional,3611.65
AR,professional,1053.34
GA,professional,889.0
MA,professional,933.51
WA,professional,1371.19
PA,professional,568.0
SC,professional,1288.14
AZ,professional,970.0
AZ,professional,1358.0
AZ,institutional,23098.61
MI,professional,138.46
MI,professional,620.4
MI,professional,966.8
MI,professional,1176.2
MI,professional,1327.88
MI,professional,1470.25
VA,professional,1353.6
KS,institutional,42832.83
TX,professional,1535.97
OH,professional,728.91
IL,professional,978.0
AR,professional,1053.34
TX,professional,722.88
CO,professional,182.33
CT,professional,1096.95
CT,professional,2580.85
CT,professional,3816.25
IN,professional,138.46
IN,professional,164.36
IN,professional,620.4
IN,professional,1176.2
IN,professional,1327.88
IN,professional,1470.25
NY,professional,166.69
OH,professional,345.73
OH,professional,1481.95
SC,institutional,63178.36
ME,professional,853.17
FL,institutional,11105.44
FL,professional,3610.0
PA,institutional,6699.2
PA,institutional,29902.4
NM,professional,1076.37
LA,professional,1732.8
WY,professional,5851.77
NM,institutional,11648.96
NM,institutional,11997.75
MI,professional,138.46
MI,professional,620.4
MI,professional,829.93
MI,professional,966.8
MI,professional,1176.2
MI,professional,1470.25
MI,professional,82.21
MI,professional,156.14
MI,professional,214.45
MI,professional,589.38
MI,professional,1176.2
MI,professional,1396.74
FL,professional,593.28
GA,institutional,20828.4
GA,institutional,0.75
GA,institutional,6507.75
TX,professional,1115.32
CO,professional,1007.96
IN,professional,522.52
IN,professional,1441.73
CO,professional,337.37
MO,professional,841.69
TX,professional,158.61
AR,institutional,2250.0
OK,professional,995.69
CA,professional,139.07
CA,professional,196.63
CA,professional,328.32
CA,professional,1244.76
CA,professional,1746.27
MI,professional,1470.25
GA,professional,1561.0
FL,professional,192.5
NH,professional,54.1
MN,professional,1827.5
ID,institutional,10248.8
IN,professional,1223.15
OH,professional,1483.2
AZ,professional,3611.65
FL,institutional,25082.63
IL,institutional,11227.0
TX,professional,349.13
TX,professional,1065.25
TX,professional,1489.79
TX,professional,3419.75
MO,professional,1107.52
MO,professional,1468.66
MN,professional,3543.76
FL,professional,976.18
AR,institutional,1350.81
MO,professional,1205.77
NY,professional,781.4
KY,professional,1923.29
NJ,professional,582.82
TX,institutional,13241.84
PA,professional,351.42
PA,professional,1088.34
PA,professional,1501.71
IA,institutional,10090.4
TX,professional,340.13
TX,professional,1037.79
PA,professional,2131.35
PA,professional,2982.2
WY,professional,763.18
TN,professional,1195.0
NC,professional,2805.0
IN,institutional,8688.99
OR,professional,2192.69
MA,professional,270.13
MA,professional,693.43
MA,professional,1657.66
TN,institutional,11679.48
TX,professional,806.22
VA,professional,1169.0
GA,professional,890.03
NE,professional,1356.6
IL,institutional,13131.89
TX,professional,725.85
AL,professional,123.36
UT,professional,1210.19
IL,professional,1491.43
IN,professional,857.44
IN,professional,1990.0
TX,professional,5476.12
AZ,professional,719.16
FL,professional,741.6
ME,professional,1042.1
FL,professional,67.1
KY,professional,598.44
WV,professional,1860.32
TX,professional,349.13
TX,professional,1065.25
TX,professional,1489.79
TX,professional,3419.75
CA,institutional,340.0
CA,institutional,340.0
CA,institutional,850.0
CA,institutional,1046.0
CA,professional,1350.0
TX,institutional,6720.0
CA,professional,1728.0
OR,institutional,10189.8
TX,professional,746.22
TX,professional,1112.79
TX,professional,324.1
TX,professional,1002.37
TX,professional,1385.62
AZ,institutional,35485.7
CA,institutional,446.0
CA,institutional,446.0
CA,institutional,1028.0
CA,institutional,2700.0
GA,professional,663.5
CA,professional,653.23
LA,institutional,8892.96
KY,institutional,11167.37
KY,institutional,102063.95
WI,professional,3083.16
KY,institutional,8831.7
KY,institutional,195479.1
NH,professional,931.0
TN,professional,386.1
MO,professional,1667.03
TX,professional,837.96
FL,professional,3611.65
TX,professional,1535.97
TX,professional,2149.78
TN,institutional,8069.0
TN,institutional,65640.15
WI,professional,5069.79
TX,institutional,732.02
TX,institutional,3948.76
NY,professional,4237.5
FL,institutional,6727.7
GA,professional,1603.97
NY,professional,1087.97
TX,professional,721.68
LA,professional,1029.76
TN,professional,367.9
TN,professional,1288.14
CA,professional,155.23
CA,professional,216.8
CA,professional,361.99
CA,professional,1372.41
CA,professional,1925.35
LA,institutional,5253.2
SC,professional,1335.16
CA,professional,652.16
IL,professional,1016.7
OH,professional,1045.41
IL,institutional,19137.28
AZ,professional,723.81
KS,professional,1258.27
VA,professional,1076.0
TN,professional,1195.0
CA,professional,862.76
WV,professional,733.58
IN,professional,1910.92
GA,institutional,12818.73
TN,professional,569.46
OH,professional,1072.42
MI,professional,138.46
MI,professional,164.36
MI,professional,620.4
MI,professional,1327.88
MI,professional,1470.25
MS,institutional,6082.2
OK,professional,827.61
GA,institutional,106997.71
MI,professional,620.4
MI,professional,1176.2
MI,professional,1327.88
MI,professional,27.69
MI,professional,164.36
MI,professional,620.4
MI,professional,1327.88
MI,professional,1470.25
WA,institutional,0.33
CA,professional,939.3
MI,professional,26.31
MI,professional,156.14
MI,professional,214.45
MI,professional,589.38
MI,professional,1176.2
MI,professional,1396.74
IL,institutional,10281.93
LA,professional,1109.92
AZ,professional,835.92
TN,professional,1837.0
FL,professional,2990.7
SC,institutional,0.43
MI,professional,27.69
MI,professional,164.36
MI,professional,620.4
MI,professional,1327.88
MI,professional,1470.25
PA,professional,945.0
TX,institutional,0.0
TX,professional,838.51
TX,professional,1160.9
MI,professional,86.54
MI,professional,225.74
MI,professional,310.2
MI,professional,604.25
MI,professional,1470.25
ID,professional,120.44
ID,professional,395.02
GA,professional,889.0
NC,professional,1866.4
WV,professional,735.77
IL,professional,2283.24
FL,professional,1097.6
TX,institutional,4290.22
TX,institutional,12406.11
IL,professional,1588.37
MO,professional,917.63
NY,professional,923.7
FL,institutional,24530.4
NE,professional,1602.0
OH,institutional,2925.82
GA,professional,1485.0
LA,professional,1109.92
WI,institutional,7140.96
IA,professional,1690.06
TX,professional,372.6
VA,institutional,10005.87
FL,professional,976.18
WY,institutional,5515.13
TX,professional,1002.37
MO,professional,700.0
ME,professional,910.57
FL,professional,727.48
AZ,professional,625.11
WA,professional,1662.72
WA,professional,2117.7
TX,professional,1015.71
PA,professional,987.0
CA,institutional,12350.8
TX,professional,727.73
WY,professional,1328.67
WI,professional,2932.2
CA,professional,177.79
CA,professional,248.52
CA,professional,414.96
CA,professional,1573.2
CA,professional,2207.04
MI,professional,890.53
GA,professional,1393.0
NC,professional,1866.4
LA,institutional,6548.4
LA,institutional,79361.96
TN,institutional,2171.4
DC,institutional,2483.25
WA,professional,1357.94
OK,institutional,3342.08
OK,institutional,6163.84
OK,institutional,23435.15
CO,professional,1440.65
CA,professional,739.45
AL,professional,618.25
NC,professional,634.5
NC,professional,1980.9
KS,professional,1404.9
NC,institutional,46075.3
MT,professional,2550.13
FL,professional,1782.41
ID,professional,30.8
CA,institutional,638.0
CA,institutional,638.0
CA,institutional,1597.0
CA,institutional,2021.0
MT,professional,4308.25
NY,professional,164.68
NY,professional,724.08
NY,professional,1326.04
NY,professional,1454.91
NY,professional,2596.74
WA,institutional,15952.8
MO,institutional,8932.28
IL,professional,329.45
RI,professional,238.72
RI,professional,664.67
RI,professional,909.3
RI,professional,1272.14
RI,professional,1709.05
FL,professional,555.8
FL,professional,1925.0
CA,institutional,565.0
CA,institutional,565.0
CA,institutional,1325.0
CA,institutional,3500.0
AZ,professional,2814.14
KS,professional,576.19
MI,professional,86.54
MI,professional,164.36
MI,professional,620.4
MI,professional,829.93
MI,professional,1470.25
FL,professional,1890.0
MO,professional,992.75
MD,professional,966.62
TX,professional,813.92
OK,professional,953.12
WA,institutional,22736.61
FL,professional,670.98
LA,professional,1333.21
AZ,institutional,11338.4
CA,professional,177.79
CA,professional,248.52
CA,professional,414.96
CA,professional,1573.2
CA,professional,2207.04
AK,institutional,12500.73
CA,institutional,4860.8
FL,professional,924.17
LA,institutional,2901.98
AL,professional,1265.07
TX,institutional,46942.48
NC,professional,2053.04
GA,professional,512.06
GA,professional,1603.97
GA,professional,2728.46
AK,professional,4762.0
CO,professional,1085.5
GA,professional,1924.76
LA,professional,1999.8
TN,professional,570.06
VA,professional,1074.53
NV,professional,1000.47
FL,professional,1925.0
CA,professional,2320.0
PA,professional,542.85
TN,institutional,5863.2
DE,professional,1023.32
LA,professional,1750.1
LA,professional,2129.36
GA,professional,1573.13
MN,professional,2434.96
CT,professional,1660.01
VA,institutional,31680.98
TX,professional,361.44
NC,professional,4445.6
FL,institutional,18423.0
FL,institutional,29511.0
FL,professional,20645.32
GA,professional,83.28
TX,professional,1269.0
CO,institutional,14093.19
OK,institutional,11481.66
MI,professional,138.46
MI,professional,164.36
MI,professional,620.4
MI,professional,1176.2
MI,professional,1327.88
MI,professional,1470.25
MI,professional,1212.1
TX,professional,724.86
TN,professional,974.19
CA,institutional,92.53
CA,institutional,92.53
CA,institutional,92.53
CA,institutional,92.53
CA,institutional,1547.18
CT,professional,81.15
LA,professional,2026.4
GA,professional,2436.01
GA,institutional,12393.52
GA,institutional,32789.77
GA,institutional,130331.52
MI,professional,138.46
IL,professional,1773.99
IL,professional,1004.59
NY,professional,458.92
TX,professional,87.91
FL,professional,741.6
MO,professional,1857.3
CA,professional,177.79
CA,professional,248.52
CA,professional,414.96
CA,professional,1573.2
CA,professional,2207.04
OH,professional,643.45
OH,professional,889.17
GA,professional,1179.3
VA,institutional,2204.64
VA,institutional,14561.35
FL,institutional,15641.39
PA,institutional,12350.07
AK,professional,4762.0
TN,professional,1044.63
TN,professional,1333.92
OH,professional,645.31
AL,professional,618.25
KY,professional,1038.39
KY,professional,1378.1
LA,professional,1054.67
NJ,professional,712.98
AZ,professional,835.92
AZ,professional,1194.3
ME,professional,943.22
ME,institutional,9447.68
MI,professional,86.54
MI,professional,225.74
MI,professional,310.2
MI,professional,604.25
MI,professional,1470.25
NY,institutional,16286.25
NY,institutional,57909.0
NY,professional,164.68
NY,professional,724.08
NY,professional,1326.04
NY,professional,1454.91
NY,professional,2596.74
KS,institutional,121503.92
IA,institutional,11102.34
OH,institutional,22400.0
KY,professional,928.2
SC,professional,1276.0
MN,professional,1448.0
CA,institutional,407.0
CA,institutional,407.0
CA,institutional,981.0
CA,institutional,1296.0
NV,professional,857.54
ME,professional,1042.1
CA,professional,653.23
MI,professional,52.73
MI,professional,86.54
MI,professional,265.58
MI,professional,604.25
MI,professional,1470.25
TN,professional,1080.74
HI,professional,2024.7
FL,professional,1631.53
KS,professional,796.86
OH,professional,715.0
GA,professional,82.03
OH,professional,854.25
CO,professional,974.88
NV,professional,758.87
IL,professional,1120.5
OH,professional,904.85
TX,professional,1234.0
PA,professional,1646.0
CA,institutional,2392.0
CA,institutional,2392.0
CA,institutional,8715.0
CA,institutional,71073.0
CA,institutional,57084.95
KY,institutional,9708.88
SC,institutional,3303.45
SC,institutional,10384.5
CT,professional,81.15
IL,professional,5764.34
OH,professional,938.36
AL,professional,618.25
TX,professional,361.14
NJ,professional,30.64
GA,professional,1562.4
TX,institutional,1755.0
VA,professional,880.0
FL,professional,2297.6
MD,professional,1112.37
IA,professional,1627.75
NJ,professional,711.84
KY,professional,1523.74
MI,professional,86.54
MI,professional,620.4
MI,professional,829.93
MI,professional,966.8
MI,professional,1470.25
NC,professional,2001.6
MI,professional,709.74
AZ,professional,1890.0
TX,professional,724.28
NC,professional,29.7
NY,professional,839.61
NY,professional,793.18
OK,institutional,8036.0
IN,professional,1017.14
MI,professional,138.46
MI,professional,164.36
MI,professional,620.4
MI,professional,829.93
MI,professional,1176.2
MI,professional,1470.25
PA,professional,316.61
WA,institutional,14667.84
NV,professional,714.62
GA,professional,1501.95
TX,professional,1679.45
PA,institutional,15154.57
FL,professional,727.48
KY,institutional,4190.34
KY,institutional,20562.76
IL,professional,141.89
IL,professional,1941.0
CA,professional,164.36
CA,professional,232.38
CA,professional,388.02
CA,professional,1471.08
CA,professional,2063.77
IN,professional,1904.44
MI,professional,138.46
MI,professional,966.8
MI,professional,1176.2
MI,professional,1470.25
FL,professional,1066.68
NJ,professional,1121.42
NJ,professional,429.27
NJ,professional,1636.47
NJ,professional,2821.24
NJ,professional,4601.05
NJ,professional,7087.74
CA,professional,4552.28
TX,professional,1020.0
IN,professional,942.33
KS,professional,401.94
KS,professional,1468.56
NY,professional,324.09
GA,professional,632.51
NY,professional,1845.81
MD,professional,452.46
OH,professional,645.31
MA,professional,1051.85
AZ,professional,835.92
TX,professional,969.11
CA,institutional,70992.0
NY,professional,786.08
MI,professional,1435.28
MO,professional,945.89
MO,professional,917.63
MO,institutional,8785.0
SC,professional,1615.59
AZ,professional,934.37
TX,professional,813.92
TX,professional,813.92
PA,professional,866.96
CA,professional,166.64
CA,professional,233.8
CA,professional,390.39
CA,professional,1480.05
CA,professional,2076.36
KY,professional,1322.55
SC,professional,1139.94
LA,professional,1239.75
FL,professional,776.92
WA,institutional,86405.29
LA,institutional,3441.26
PA,professional,633.22
MI,professional,138.46
MI,professional,164.36
MI,professional,620.4
MI,professional,829.93
MI,professional,1176.2
MI,professional,1470.25
TN,institutional,14268.8
MT,professional,1219.8
MT,institutional,4312.34
GA,institutional,14686.3
TX,professional,625.04
MI,professional,58.8
IL,institutional,27008.75
CA,institutional,59122.42
KY,professional,599.64
KY,professional,828.8
CA,professional,1086.75
CA,professional,653.23
IN,professional,1383.62
AZ,professional,934.37
CA,professional,137.14
CA,professional,190.64
CA,professional,318.31
CA,professional,1206.81
CA,professional,1693.03
LA,professional,513.18
MO,institutional,82706.4
GA,professional,940.85
GA,professional,1494.84
TX,professional,362.93
OK,professional,2107.8
NC,institutional,9295.2
TN,institutional,18095.46
TN,institutional,34809.19
TN,institutional,85003.06
OH,professional,1938.0
MI,professional,138.46
CA,professional,1190.62
IN,professional,1426.48
TN,professional,1317.25
TX,professional,969.11
CA,institutional,8001.9
CA,professional,48.99
CA,professional,3567.19
PA,professional,293.33
AZ,professional,234.38
FL,professional,474.6
FL,professional,2550.0
NJ,professional,711.84
LA,professional,869.45
AL,professional,618.25
NJ,professional,61.93
MS,professional,1041.27
MA,professional,864.1
MO,institutional,20838.84
TX,institutional,10283.25
GA,professional,889.0
TX,professional,723.69
NE,professional,136.6
NY,professional,2682.6
MI,professional,86.54
MI,professional,164.36
MI,professional,265.58
MI,professional,310.2
MI,professional,1470.25
NH,professional,1777.04
OK,professional,16.02
TX,professional,1179.06
UT,professional,1692.4
TX,professional,813.92
MA,professional,270.13
MA,professional,693.43
MA,professional,1657.66
NY,professional,839.61
WV,institutional,37193.69
MI,professional,164.36
MI,professional,1327.88
MS,institutional,4623.85
AZ,professional,4212.0
MI,professional,138.46
MI,professional,620.4
MI,professional,966.8
MI,professional,1176.2
MI,professional,1327.88
MI,professional,1470.25
OR,professional,1395.55
MI,professional,164.36
MI,professional,620.4
MI,professional,1176.2
MI,professional,1327.88
MD,professional,713.29
MI,professional,26.31
MI,professional,156.14
MI,professional,252.3
MI,professional,1396.74
CA,institutional,330.0
CA,institutional,330.0
CA,institutional,825.0
CA,institutional,1016.0
CA,professional,1019.41
CA,professional,177.79
CA,professional,248.52
CA,professional,414.96
CA,professional,1573.2
CA,professional,2207.04
TX,institutional,13431.6
PA,institutional,7281.6
PA,institutional,19192.85
PA,institutional,21253.6
PA,institutional,24482.25
MO,professional,928.87
PA,professional,1088.7
NY,professional,184.76
NY,professional,636.43
NY,professional,839.29
NY,professional,1299.38
NY,professional,1524.53
